5989,976-07-9713,ACTIVE,Blazer,Lorelei,,M,1,1933-05-23,3450 Dunbar Avenue,None,39216,Elizabeth,MD,United States of America,(745) 890-6412,843-0823,,Lorelei.Blazer@devils.com,None,Louisana Income Tax for the elderly,0.02,Kentucky Income Tax for the masses,0.05,,,,,1,0,2018-12-02,9999-12-31
5990,405-92-3907,INACTIVE,Stat,Sallee,,M,3,1946-11-06,2756 Brook Meadow Court,None,64166,Lafayette,TX,United States of America,(271) 500-0056,+1 (939) 648-5538,+1 (270) 273-6278,Sallee.Stat@fastmail.fm,None,Manitoba Income Tax for inherited wealth,0.464,Hawaii Income Tax for everyone else,0.0696,,,,,1,1,2018-12-02,9999-12-31
5991,021-32-6247,ACTIVE,VanGastel,VuHoan,,U,3,2003-06-13,23750 Bellaire Lower,None,T5B 1O7,Flint,NH,Canada,002-9281,449-6003,,VuHoan.VanGastel@safe-mail.net,None,Montana Income Tax for everyone else,0.08,Alberta Income Tax for blue collar workers,0.16,,,,,1,0,2018-12-02,9999-12-31
5992,591-61-9192,ACTIVE,Haydock,Hirooki,,U,2,1957-10-11,13345 Nautilus Avenue,None,90797,Provo,AK,United States of America,,147-7794,275-6971,Hirooki.Haydock@buffaloes.com,None,Northwest Territories Income Tax for workers,0.394,Nunavut Income Tax for the unemployed,0.377,,,,,1,0,2018-12-02,9999-12-31
5993,017-73-5074,ACTIVE,Jancewicz,Abe,J,M,3,1986-12-18,6617 Preston Crest South,None,99564,Halifax,Prince Edward Island,United States of America,+1 (710) 168-0481,+1 (428) 408-8783,,Abe.J.Jancewicz@shtrudel.biz,None,California Tax for school teachers,0.0266,Montana Income Tax for doctors and lawyers,0.04,,,,,1,0,2018-12-02,9999-12-31
5994,998-12-6113,ACTIVE,Godden,Lino,,U,3,1935-06-25,199 Summit Crescent,None,M5G 1V5,Topeka,MT,Canada,(937) 043-2099,029-6110,,Lino.Godden@gmx.fr,Lino.Godden@12Freeukisp.co.uk,Ohio Income Tax for school teachers,0.0148,Montana Income Tax for the unemployed,0.07,,,,,1,0,2018-12-02,9999-12-31
5995,972-52-2729,ACTIVE,Fredriksen,Philis,,U,3,2003-01-28,2798 1st East,Apt. 803,23264,Tempe,TX,United States of America,(550) 349-0825,(440) 347-5760,(346) 551-4434,Philis.Fredriksen@lawyer.com,Philis.Fredriksen@gmx.com,Maryland Income Tax for blue collar workers,0.0295,Northwest Territories Income Tax for the wealthy,0.464,Fre7657,589,2621373,HighValue+Expenses+Spender,1,0,2018-12-02,9999-12-31
5996,521-55-8448,ACTIVE,Leppert,Lavena,,U,3,1949-12-12,11886 Quentin West,None,M4L 1N8,Concord,OK,United States of America,,+1 (626) 355-4512,(306) 487-5279,Lavena.Leppert@myway.com,None,Oklahoma Income Tax for blue collar workers,0.0229,New York Income Tax for inherited wealth,0.0685,,,,,1,0,2018-12-02,9999-12-31
5997,285-94-1573,ACTIVE,Griner,Madlen,I,U,3,1966-07-02,3495 La Grande Court,None,72902,Edmonton,VA,United States of America,+1 (992) 466-2878,948-5587,,Madlen.I.Griner@consultant.com,None,Louisana Income Tax for the elderly,0.02,Kentucky Income Tax for inherited wealth,0.06,,,,,1,0,2018-12-02,9999-12-31
5998,654-08-0485,ACTIVE,Genge,Hope,Q,U,2,1933-04-24,16743 Spruce Lane,None,M6S 1I7,Springfield,WV,United States of America,199-6989,583-7310,,Hope.Q.Genge@hush.com,Hope.Q.Genge@wraped.net,Hawaii Income Tax for those driving SUVs,0.0786,Manitoba Income Tax for the elderly,0.322,,,,,1,0,2018-12-02,9999-12-31
5999,947-36-6403,ACTIVE,Etoh,Chrysler,,U,2,1925-03-12,18013 Tiffany Way,None,75015,Spokane,GA,United States of America,(812) 845-4937,(735) 417-6890,781-2389,Chrysler.Etoh@snail-mail.net,None,Northwest Territories Income Tax for everyone else,0.434,Maine Income Tax for blue collar workers,0.0417,,,,,1,1,2018-12-02,9999-12-31
6000,955-70-4192,ACTIVE,Allman,Duncan,,U,2,1934-03-19,24475 Norden Avenue,None,H2F 1Y9,Edmonton,MD,United States of America,029-1415,435-3198,792-4585,Duncan.Allman@letterbox.org,None,Iowa Income Tax for inherited wealth,0.0898,Nunavut Income Tax for children,0.0,,,,,1,0,2018-12-02,9999-12-31
6001,543-41-6574,ACTIVE,Puckett,Philippa,,U,3,1977-10-26,17215 Alexander Avenue,None,35806,Sydney,WY,United States of America,912-0660,+1 (457) 837-1698,,Philippa.Puckett@shtrudel.biz,None,British Columbia Income Tax for the unemployed,0.357,Oklahoma Income Tax for the elderly,0.0496,,,,,1,0,2018-12-02,9999-12-31
6002,994-80-7995,ACTIVE,Zitko,Vital,,U,3,1980-05-23,15263 Ridge Creek Avenue,None,C2A 4W3,Rockford,WI,United States of America,+1 (816) 979-4367,885-9528,,Vital.Zitko@teancum.net,Vital.Zitko@privacyharbor.com,Oregon Income Tax for inherited wealth,0.09,U.S. Income Tax Bracket for the masses,0.305,,,,,1,0,2018-12-02,9999-12-31
6003,905-97-6413,ACTIVE,Atl,Nawa,,U,2,1968-06-21,22132 Pampas Crescent,None,46410,Santa Clara,HI,Canada,(437) 876-2015,211-7252,163-3702,Nawa.Atl@buffaloes.com,Nawa.Atl@webmail.co.za,Nunavut Income Tax for school teachers,0.2195,New Mexico Income Tax for the elderly,0.017,,,,,1,0,2018-12-02,9999-12-31
6004,053-75-0944,ACTIVE,RTP,Franky,,U,1,1973-09-14,6255 Belmont Avenue,None,80072,Cedar Rapids,NJ,Canada,(705) 186-0806,+1 (617) 688-4795,(751) 142-1075,Franky.RTP@aol.com,None,Nunavut Income Tax for blue collar workers,0.3115,Ohio Income Tax for inherited wealth,0.0698,,,,,1,0,2018-12-02,9999-12-31
6005,013-03-2877,ACTIVE,McCain,Marisa,,U,3,1989-04-23,4953 Williams Boulevard,None,32305,Augusta,NH,United States of America,464-6579,+1 (515) 863-2361,,Marisa.McCain@farce.de,Marisa.McCain@mailmaniacs.com,California Tax for the masses,0.0432,Arkansas Tax for blue collar workers,0.0216,,,,,1,1,2018-12-02,9999-12-31
6006,685-23-2251,ACTIVE,Grenier,Brittaney,C,U,3,2003-07-04,10970 Hawkins Rue,Apt. 433,93760,Saint John,UT,United States of America,495-4013,299-5034,(945) 270-1842,Brittaney.C.Grenier@mail.com,Brittaney.C.Grenier@operamail.com,Alberta Income Tax for blue collar workers,0.16,Arizona Income Tax for the masses,0.04,gre3668,548,3193944,HighValue+Expenses+Spender,1,1,2018-12-02,9999-12-31
6007,700-62-3112,ACTIVE,Whitfill,Iraj,I,U,3,1943-01-20,19560 Weller Boulevard,None,38103,Evansville,UT,United States of America,+1 (761) 771-8436,+1 (462) 988-9137,,Iraj.I.Whitfill@myfastmail.com,Iraj.I.Whitfill@gmx.com,Missouri Income Tax for the unemployed,0.035,Iowa Income Tax for the unemployed,0.0467,,,,,1,0,2018-12-02,9999-12-31
6008,272-04-6815,ACTIVE,Bissonnette,Laverna,,U,2,1929-05-07,10036 Marsh Lower,None,T5A 1S2,Garland,TX,United States of America,983-6248,779-8289,,Laverna.Bissonnette@moose-mail.com,None,Iowa Income Tax for the unemployed,0.0467,North Dakota Income Tax for the masses,0.08,,,,,1,0,2018-12-02,9999-12-31
6009,133-88-1010,ACTIVE,Grosman,Josy,,U,2,1925-09-05,13175 Halifax Lower,Apt. 615,91311,Santa Ana,NH,United States of America,+1 (593) 303-3242,664-1782,,Josy.Grosman@vfemail.net,None,Montana Income Tax for the masses,0.03,Nova Scotia Income Tax for doctors and lawyers,0.2577,Gro1871,700,3981142,Expenses,1,0,2018-12-02,9999-12-31
6010,301-01-4872,INACTIVE,Prestrud,Nad,,U,2,1919-02-04,21893 Vaughan Way,None,T5C 1Y6,Grand Rapids,Nova Scotia,United States of America,539-7356,+1 (417) 462-8250,,Nad.Prestrud@gmx.ph,None,Georgia Income Tax for children,0.01,Arkansas Tax for inherited wealth,0.07,,,,,1,1,2018-12-02,9999-12-31
6011,228-55-7570,ACTIVE,Sarrasin,Florri,,U,1,2016-04-28,2781 Gulfton Lower,None,V6Y 1S3,Hampton,MI,United States of America,726-0822,,,Florri.Sarrasin@whale-mail.com,Florri.Sarrasin@macgui.com,U.S. Income Tax Bracket for the well to do,0.355,Delaware Income Tax for inherited wealth,0.06,,,,,1,0,2018-12-02,9999-12-31
6012,085-97-8861,ACTIVE,Millspaugh,Quoc,R,U,1,1974-05-18,21185 4th South,None,91181,Sydney,OR,United States of America,931-4372,,,Quoc.R.Millspaugh@gmx.co.uk,None,Mississippi Income Tax for the elderly,0.03,Connecticut Tax for the masses,0.03,,,,,1,1,2018-12-02,9999-12-31
6013,877-10-4984,ACTIVE,Yendall,Kim-Minh,,U,3,1945-12-28,13673 Purdue Lane,None,27601,Topeka,OK,United States of America,976-2943,(596) 282-7614,,Kim-Minh.Yendall@ip6.li,Kim-Minh.Yendall@care2.com,Saskatchewan Income Tax for the unemployed,0.42,Northwest Territories Income Tax for the employed,0.382,yen4675,631,3493042,MoneyAlert,1,1,2018-12-02,9999-12-31
6014,746-67-2872,ACTIVE,Stanley,Ringo,,U,3,2009-06-06,20542 Wroxton North,None,21211,Aurora,FL,United States of America,721-1217,,,Ringo.Stanley@safe-mail.net,None,Manitoba Income Tax for inherited wealth,0.464,Connecticut Tax for inherited wealth,0.045,,,,,1,0,2018-12-02,9999-12-31
6015,032-45-2679,ACTIVE,Ovas,Dung,,F,2,1987-08-13,7787 Ledgestone Court,None,95253,Rancho Cucamonga,Prince Edward Island,Canada,+1 (448) 125-6009,338-7939,,Dung.Ovas@mailmetrash.com,Dung.Ovas@soodonims.com,Yukon Income Tax for the elderly,0.2336,New Mexico Income Tax for the elderly,0.017,,,,,1,0,2018-12-02,9999-12-31
6016,031-49-0005,ACTIVE,Desmarais,Kannan,T,U,,1984-10-18,7366 Fox Boulevard,None,M5G 1V6,Newport News,OR,United States of America,422-0689,481-9517,,Kannan.T.Desmarais@mail.com,Kannan.T.Desmarais@army.com,Hawaii Income Tax for inherited wealth,0.0875,Washington Income Tax for doctors and lawyers,0.0,,,,,1,0,2018-12-02,9999-12-31
6017,519-48-9744,ACTIVE,Tecklenburg,Loralie,W,U,2,1932-09-04,22354 Creek Avenue,None,98008,Carrollton,Manitoba,United States of America,754-9746,604-6373,,Loralie.W.Tecklenburg@gmx.com,Loralie.W.Tecklenburg@mailmetrash.com,Ontario Income Tax for those driving SUVs,0.3939,British Columbia Income Tax for lawyers,0.265,,,,,1,0,2018-12-02,9999-12-31
6018,206-94-8549,ACTIVE,Kahnert,Candi,,U,2,1977-09-21,7160 Cannas Avenue,None,M6U 1G2,Savannah,NV,United States of America,(498) 398-6388,,+1 (556) 271-1733,Candi.Kahnert@army.com,None,Ohio Income Tax for doctors and lawyers,0.0384,Newfoundland Income Tax for the unemployed,0.4164,,,,,1,0,2018-12-02,9999-12-31
6019,651-12-8004,ACTIVE,Vega,Kasper,,U,2,1953-01-05,9689 Dawnview Upper,None,H5J 1O3,Simi Valley,UT,United States of America,366-9027,(387) 874-5998,088-7482,Kasper.Vega@mail.be,None,California Tax for blue collar workers,0.0764,Illinois Income Tax for school teachers,0.03,,,,,1,0,2018-12-02,9999-12-31
6020,319-35-9015,ACTIVE,Bastien,Minhwi,,M,3,1958-03-20,4529 Notingham Crescent,None,91357,Durham,MA,United States of America,(398) 589-4500,040-3667,+1 (330) 801-2335,Minhwi.Bastien@wraped.net,None,South Dakota Income Tax for children,0.0,Nunavut Income Tax for the elderly,0.309,,,,,1,0,2018-12-02,9999-12-31
6021,501-90-5106,ACTIVE,Mach,Romonda,,U,3,2005-08-18,505 Gaylord North,Apt. 458,84093,San Bernardino,British Columbia,Canada,+1 (591) 664-6167,,,Romonda.Mach@snail-mail.net,None,Manitoba Income Tax for doctors and lawyers,0.279,U.S. Income Tax Bracket for the huddled masses,0.275,MAC2483,547,2349487,HighValue+Boomer,1,0,2018-12-02,9999-12-31
6022,496-66-1021,ACTIVE,Hotlist,Rae,,U,3,1973-06-27,24050 Essington East,None,V6F 1T1,Huntington,Quebec,United States of America,843-7841,,,Rae.Hotlist@SoftHome.net,None,Montana Income Tax for blue collar workers,0.02,Alberta Income Tax for white collar workers,0.32,,,,,1,0,2018-12-02,9999-12-31
6023,193-06-9856,ACTIVE,Chilibeck,Elliott,O,M,3,1937-03-03,1612 Woodtimber Court,None,78231,Kitchener,ND,United States of America,525-8358,,,Elliott.O.Chilibeck@post.com,Elliott.O.Chilibeck@kify.net,Arizona Income Tax for inherited wealth,0.0504,British Columbia Income Tax for workers,0.325,,,,,1,0,2018-12-02,9999-12-31
6024,375-59-8170,ACTIVE,Blevins,Tenney,,U,3,1985-12-27,6481 Century Lane,None,95254,Amarillo,CT,United States of America,238-8342,553-3207,567-7320,Tenney.Blevins@taunusstein.net,Tenney.Blevins@operamail.com,Saskatchewan Income Tax for the masses,0.275,Newfoundland Income Tax for the elderly,0.3962,,,,,1,0,2018-12-02,9999-12-31
6025,858-80-4397,ACTIVE,Leibowitz,Cherida,,U,3,2011-04-15,18056 Jennings North,None,23609,North Las Vegas,KY,United States of America,(463) 333-2837,043-1929,,Cherida.Leibowitz@yahoo.com,Cherida.Leibowitz@devils.com,Nunavut Income Tax for blue collar workers,0.3115,Pennsylvania Income Tax for the masses,0.028,,,,,1,0,2018-12-02,9999-12-31
6026,672-68-8426,ACTIVE,Shabo,Sofie,,F,2,1949-08-30,3695 Silver Sage Drive,None,94267,Stockton,AR,United States of America,785-6671,507-7722,(232) 569-7481,Sofie.Shabo@vfemail.net,Sofie.Shabo@deacons.com,Ohio Income Tax for the unemployed,0.0362,Nunavut Income Tax for the unemployed,0.377,,,,,1,0,2018-12-02,9999-12-31
6027,601-61-5301,ACTIVE,Riggs,Danilo,,U,3,1937-10-29,9284 Coffey Lower,None,90228,Washington,MN,United States of America,975-0306,,097-9712,Danilo.Riggs@gmx.fr,None,Ohio Income Tax for doctors and lawyers,0.0384,New York Income Tax for blue collar workers,0.0471,,,,,1,0,2018-12-02,9999-12-31
6028,616-18-9696,INACTIVE,DeFazio,Bernardo,Y,U,2,1951-04-04,22577 International Crescent,None,91136,Billings,SD,United States of America,(841) 244-7402,,,Bernardo.Y.DeFazio@privacyharbor.com,None,North Dakota Income Tax for those driving SUVs,0.1067,West Virginia Income Tax for doctors and lawyers,0.0475,,,,,1,1,2018-12-02,9999-12-31
6029,176-97-4177,ACTIVE,Forester,Frankie,,U,3,1979-12-20,18382 Austin Street,Apt. 607,70182,Frederick,British Columbia,United States of America,(352) 280-7034,680-8956,(890) 022-9081,Frankie.Forester@hushmail.com,None,Hawaii Income Tax for the elderly,0.0339,Ohio Income Tax for doctors and lawyers,0.0384,For291,726,177543,Expenses+Spender,1,0,2018-12-02,9999-12-31
6030,720-15-7275,ACTIVE,Difilippo,Liam,,U,3,1979-10-22,8626 Midway Road,None,30383,Tampa,KY,United States of America,+1 (375) 436-6574,+1 (339) 010-0972,(422) 189-7854,Liam.Difilippo@spamavert.com,None,Nunavut Income Tax for inherited wealth,0.4205,Delaware Income Tax for blue collar workers,0.022,,,,,1,0,2018-12-02,9999-12-31
6031,351-43-2611,ACTIVE,Stansell,Maude,,U,2,1920-03-11,21985 Oakhurst Court,None,32208,Fort Smith,IA,Canada,+1 (653) 936-1414,,,Maude.Stansell@macgui.com,Maude.Stansell@12Freeukisp.co.uk,Wisconsin Income Tax for blue collar workers,0.0473,Oregon Income Tax for the masses,0.05,,,,,1,0,2018-12-02,9999-12-31
6032,530-58-5257,ACTIVE,Rheault,Ronen,A,U,3,1994-12-11,9065 Savannah Drive,None,77118,Laredo,MD,Canada,+1 (849) 368-5865,+1 (911) 303-4618,,Ronen.A.Rheault@myway.com,None,New York Income Tax for school teachers,0.0614,North Dakota Income Tax for those driving SUVs,0.1067,,,,,1,1,2018-12-02,9999-12-31
6033,063-62-6526,ACTIVE,Gung,Dorolice,H,U,3,1984-12-08,10566 Sienna East,None,19233,Eugene,AK,United States of America,(343) 878-8329,,521-0926,Dorolice.H.Gung@whale-mail.com,Dorolice.H.Gung@yahoo.com,Ontario Income Tax for everyone else,0.3854,South Carolina Income Tax for doctors and lawyers,0.043,,,,,1,0,2018-12-02,9999-12-31
6034,547-54-8308,ACTIVE,McConkey,Jolyn,,U,3,1926-09-17,15330 Payne Drive,None,63110,Erie,WV,United States of America,(999) 417-5860,,,Jolyn.McConkey@army.com,None,West Virginia Income Tax for inherited wealth,0.065,South Carolina Income Tax for the masses,0.052,,,,,1,0,2018-12-02,9999-12-31
6035,818-06-2949,ACTIVE,Desantis,Nayneshkumar,,U,3,1921-06-04,7766 Brown Rue,None,M9F 1T6,Sudbury,Newfoundland,United States of America,905-4539,(989) 178-2133,053-4378,Nayneshkumar.Desantis@gmx.us,None,Northwest Territories Income Tax for doctors,0.279,Newfoundland Income Tax for doctors and lawyers,0.1057,,,,,1,0,2018-12-02,9999-12-31
6036,040-74-9834,ACTIVE,Bruner,Sonni,O,U,3,1998-11-25,12146 Courtland North,Apt. 48,V6C 1P5,Columbus,MD,Canada,(807) 408-9497,+1 (374) 415-4776,,Sonni.O.Bruner@consultant.com,None,British Columbia Income Tax for the masses,0.397,Ontario Income Tax for school teachers,0.2816,bru1298,672,2615638,Expenses+Boomer,1,0,2018-12-02,9999-12-31
6037,816-27-4523,ACTIVE,El-Torky,Matilda,Z,U,3,1996-01-04,13766 Holly Crescent,None,V6N 1T3,New Orleans,Newfoundland,United States of America,569-3224,240-8754,122-4169,Matilda.Z.El-Torky@gmx.es,None,Washington Income Tax for doctors and lawyers,0.0,Wyoming Income Tax for blue collar workers,0.0,,,,,1,0,2018-12-02,9999-12-31
6038,687-29-2096,ACTIVE,Nicoletta,Marek,J,U,2,1960-01-08,17994 Palisades Drive,None,94217,Madison,CO,United States of America,(839) 499-6763,,,Marek.J.Nicoletta@mailmaniacs.com,Marek.J.Nicoletta@taunusstein.net,British Columbia Income Tax for school teachers,0.16,Wisconsin Income Tax for the elderly,0.054,,,,,1,0,2018-12-02,9999-12-31
6039,115-57-7334,ACTIVE,Ufomadu,Simonette,O,U,3,1987-01-23,2312 Foxfire Court,None,99622,Fort Collins,VT,United States of America,+1 (307) 244-7333,(461) 604-2284,349-3163,Simonette.O.Ufomadu@aggies.com,None,Oregon Income Tax for inherited wealth,0.09,Ohio Income Tax for those driving SUVs,0.0619,,,,,1,1,2018-12-02,9999-12-31
6040,669-30-6053,ACTIVE,Kosarski,Kellyann,,U,3,1990-05-13,18749 Kimberley South,None,V6Z 1W1,Rochester,VA,United States of America,090-2503,,,Kellyann.Kosarski@london.com,None,Wisconsin Income Tax for the elderly,0.054,Iowa Income Tax for school teachers,0.0144,,,,,1,0,2018-12-02,9999-12-31
6041,152-45-7989,ACTIVE,Abou-Arrage,Seline,V,F,2,2012-11-20,10863 Wisteria South,Suite 185,T5A 1P3,Livonia,AL,United States of America,208-3025,+1 (673) 550-8475,,Seline.V.Abou-Arrage@dcemail.com,Seline.V.Abou-Arrage@deadaddress.com,California Tax for inherited wealth,0.093,British Columbia Income Tax for the unemployed,0.357,ABO903,466,3729314,HighValue+Expenses,1,0,2018-12-02,9999-12-31
6042,783-48-6587,ACTIVE,Bycenko,Mary-Jane,W,U,2,1964-07-19,1333 Cannas Park,None,64053,Augusta,NC,United States of America,(504) 436-3801,940-8706,,Mary-Jane.W.Bycenko@operamail.com,None,Northwest Territories Income Tax for children,0.0,Prince Edward Island Income Tax for the wealthy,0.4737,,,,,1,0,2018-12-02,9999-12-31
6043,057-14-7953,ACTIVE,Hoskin,Salina,,U,3,1930-02-05,24127 Grandview Court,None,V6G 1T4,Pueblo,British Columbia,United States of America,916-1057,,,Salina.Hoskin@netdove.net,None,Ontario Income Tax for the elderly,0.3122,Arizona Income Tax for the masses,0.04,,,,,1,0,2018-12-02,9999-12-31
6044,045-00-7583,ACTIVE,Silva,Patsy,,M,1,2001-07-30,2285 Parkwood Crescent,None,T5D 1N8,Montgomery,MI,United States of America,(426) 432-5675,+1 (473) 503-9742,,Patsy.Silva@moose-mail.com,Patsy.Silva@vegemail.com,Alberta Income Tax for white collar workers,0.32,Vermont Income Tax for school teachers,0.0,,,,,1,0,2018-12-02,9999-12-31
6045,501-47-2183,ACTIVE,Osborne,Shamshad,,U,1,1960-04-06,24064 Dodd East,None,99650,Charleston,KS,United States of America,+1 (289) 356-9830,,(518) 846-9446,Shamshad.Osborne@gmx.us,Shamshad.Osborne@gmx.it,Canadian Income Tax for the huddled masses,0.22,Nebraska Income Tax for blue collar workers,0.0251,,,,,1,0,2018-12-02,9999-12-31
6046,784-13-5234,INACTIVE,Miello,Fayth,,U,3,1950-11-02,20109 Gardener Drive,None,T6C 1K5,Lincoln,Alberta,United States of America,+1 (815) 376-6721,324-3657,,Fayth.Miello@peacemail.com,Fayth.Miello@usa.com,New Brunswick Income Tax for the masses,0.4252,Rhode Island Income Tax for children,0.0,,,,,1,1,2018-12-02,9999-12-31
6047,187-17-5147,ACTIVE,Soh,Doreen,,U,2,1954-11-12,8729 Halle Street,None,T5A 1W8,Fresno,LA,United States of America,(692) 755-0437,+1 (343) 222-5997,,Doreen.Soh@aussiemail.com.au,None,Alberta Income Tax for children,0.0,Delaware Income Tax for doctors and lawyers,0.041,,,,,1,0,2018-12-02,9999-12-31
6048,508-87-6088,ACTIVE,Valenta,Kelsy,,U,1,1996-02-04,10309 Kelvin Crescent,None,90219,Rapid City,CT,United States of America,+1 (212) 876-6850,(348) 677-5112,,Kelsy.Valenta@aol.com,Kelsy.Valenta@wildmail.com,Ontario Income Tax for school teachers,0.2816,California Tax for blue collar workers,0.0764,,,,,1,0,2018-12-02,9999-12-31
6049,768-65-7340,ACTIVE,Wilko,Zsazsa,,U,2,1931-04-16,10457 Valderra Boulevard,None,T5D 1Q7,Toledo,Nova Scotia,United States of America,787-0034,640-4286,,Zsazsa.Wilko@mac.hush.com,Zsazsa.Wilko@gmx.hk,New Brunswick Income Tax for the elderly,0.3682,Virginia Income Tax for the masses,0.02,,,,,1,0,2018-12-02,9999-12-31
6050,780-37-0384,ACTIVE,Peter,Chen,W,U,3,1980-03-13,11833 Applewood East,None,37236,Arlington,Saskatchewan,United States of America,097-3213,617-7910,,Chen.W.Peter@vfemail.net,None,South Dakota Income Tax for children,0.0,Northwest Territories Income Tax for lawyers,0.269,,,,,1,0,2018-12-02,9999-12-31
6051,430-31-2337,ACTIVE,Voncannon,Valaria,I,U,3,1965-01-08,1224 Manning Park,None,V6F 1S5,Pasadena,IL,United States of America,595-6296,760-8309,,Valaria.I.Voncannon@amplimail.com,None,California Tax for inherited wealth,0.093,New Mexico Income Tax for the elderly,0.017,,,,,1,0,2018-12-02,9999-12-31
6052,770-73-0222,ACTIVE,Aalders,Hang-Tong,,U,2,1976-05-19,24059 Meadow Haven Lower,None,44112,Iqaluit,IL,United States of America,+1 (438) 241-9274,(705) 188-8474,,Hang-Tong.Aalders@wildmail.com,Hang-Tong.Aalders@myway.com,Iowa Income Tax for doctors and lawyers,0.0575,Alberta Income Tax for shcool teachers,0.26,,,,,1,0,2018-12-02,9999-12-31
6053,596-41-2063,ACTIVE,VanGastel,Adela,,U,3,1980-02-25,9153 Kane Road,None,57115,Livonia,Alberta,Canada,536-5957,,(445) 554-1790,Adela.VanGastel@born2frag.de,None,Georgia Income Tax for blue collar workers,0.03,Newfoundland Income Tax for blue collar workers,0.2657,,,,,1,0,2018-12-02,9999-12-31
